Date,Open,High,Low,Close,Adj Close,Volume
2017-05-08,115.959999,115.959999,115.959999,115.959999,98.774384,0
2017-05-09,115.330002,115.330002,115.330002,115.330002,98.237740,0
2017-05-10,116.239998,116.239998,116.239998,116.239998,99.012871,0
2017-05-11,115.650002,115.650002,115.650002,115.650002,98.510300,0
2017-05-12,115.220001,115.220001,115.220001,115.220001,98.144028,0
2017-05-15,115.559998,115.559998,115.559998,115.559998,98.433655,0
2017-05-16,114.730003,114.730003,114.730003,114.730003,97.726654,0
2017-05-17,115.150002,115.150002,115.150002,115.150002,98.084412,0
2017-05-18,115.889999,115.889999,115.889999,115.889999,98.714729,0
2017-05-19,116.559998,116.559998,116.559998,116.559998,99.285454,0
2017-05-22,116.940002,116.940002,116.940002,116.940002,99.609131,0
2017-05-23,117.110001,117.110001,117.110001,117.110001,99.753922,0
2017-05-24,117.959999,117.959999,117.959999,117.959999,100.477951,0
2017-05-25,117.970001,117.970001,117.970001,117.970001,100.486465,0
2017-05-26,117.120003,117.120003,117.120003,117.120003,99.762459,0
2017-05-30,116.440002,116.440002,116.440002,116.440002,99.183243,0
2017-05-31,116.559998,116.559998,116.559998,116.559998,99.285454,0
2017-06-01,117.129997,117.129997,117.129997,117.129997,99.770958,0
2017-06-02,118.300003,118.300003,118.300003,118.300003,100.767578,0
2017-06-05,117.820000,117.820000,117.820000,117.820000,100.358711,0
2017-06-06,117.260002,117.260002,117.260002,117.260002,99.881691,0
2017-06-07,118.029999,118.029999,118.029999,118.029999,100.537575,0
2017-06-08,117.839996,117.839996,117.839996,117.839996,100.375740,0
2017-06-09,118.639999,118.639999,118.639999,118.639999,101.057190,0
2017-06-12,119.620003,119.620003,119.620003,119.620003,101.891937,0
2017-06-13,119.900002,119.900002,119.900002,119.900002,102.130447,0
2017-06-14,120.169998,120.169998,120.169998,120.169998,102.360420,0
2017-06-15,120.699997,120.699997,120.699997,120.699997,102.811882,0
2017-06-16,120.370003,120.370003,120.370003,120.370003,102.530792,0
2017-06-19,120.410004,120.410004,120.410004,120.410004,102.564857,0
2017-06-20,120.150002,120.150002,120.150002,120.150002,102.343391,0
2017-06-21,119.809998,119.809998,119.809998,119.809998,102.053780,0
2017-06-22,118.779999,118.779999,118.779999,118.779999,102.144089,0
2017-06-23,119.279999,119.279999,119.279999,119.279999,102.574051,0
2017-06-26,120.050003,120.050003,120.050003,120.050003,103.236206,0
2017-06-27,119.010002,119.010002,119.010002,119.010002,102.341866,0
2017-06-28,119.269997,119.269997,119.269997,119.269997,102.565437,0
2017-06-29,117.980003,117.980003,117.980003,117.980003,101.456116,0
2017-06-30,117.900002,117.900002,117.900002,117.900002,101.387337,0
2017-07-03,119.519997,119.519997,119.519997,119.519997,102.780426,0
2017-07-05,117.820000,117.820000,117.820000,117.820000,101.318535,0
2017-07-06,115.580002,115.580002,115.580002,115.580002,99.392258,0
2017-07-07,116.309998,116.309998,116.309998,116.309998,100.020012,0
2017-07-10,115.080002,115.080002,115.080002,115.080002,98.962288,0
2017-07-11,115.029999,115.029999,115.029999,115.029999,98.919289,0
2017-07-12,116.430000,116.430000,116.430000,116.430000,100.123207,0
2017-07-13,116.660004,116.660004,116.660004,116.660004,100.320999,0
2017-07-14,117.809998,117.809998,117.809998,117.809998,101.309929,0
